id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-2859,2025-04-03,000001,Vente en l'état futur d'achèvement,458500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,19,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-2859,2025-04-03,000001,Vente en l'état futur d'achèvement,458500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,74,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-2907,2025-03-21,000001,Vente,1201875,527,,CHE DE MAGNY,0052,01280,01313,Prévessin-Moëns,01,,,01313251BK0195,,,,,,,,,,,,,0,1,Maison,210,6,S,sols,,,2516,6.091457,46.254692
2025-2962,2025-04-03,000001,Vente,470000,106,,ALL SIMON VAN DER MEER,0109,01280,01313,Prévessin-Moëns,01,,,01313251BE0132,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.097428,46.265733
2025-2962,2025-04-03,000001,Vente,470000,106,,ALL SIMON VAN DER MEER,0109,01280,01313,Prévessin-Moëns,01,,,01313251BE0132,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.097428,46.265733
2025-2962,2025-04-03,000001,Vente,470000,106,,ALL SIMON VAN DER MEER,0109,01280,01313,Prévessin-Moëns,01,,,01313251BE0132,,,9,,,,,,,,,,1,2,Appartement,77,3,,,,,,6.097428,46.265733
2025-2963,2025-04-01,000001,Vente,25000,226,,RUE DE L'ECOLE,0017,01280,01313,Prévessin-Moëns,01,,,01313000AP0067,,,495,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071953,46.2494
2025-2964,2025-04-01,000001,Vente,285000,226,,RUE DE L'ECOLE,0017,01280,01313,Prévessin-Moëns,01,,,01313000AP0067,,,295,44.09,,,,,,,,,1,2,Appartement,44,2,,,,,,6.071953,46.2494
2025-2964,2025-04-01,000001,Vente,285000,226,,RUE DE L'ECOLE,0017,01280,01313,Prévessin-Moëns,01,,,01313000AP0067,,,627,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071953,46.2494
2025-3184,2025-04-14,000001,Vente,385000,29,,CHE DE LA SOURCE,0111,01280,01313,Prévessin-Moëns,01,,,01313251BD0374,,,24,,,,,,,,,,1,2,Appartement,100,3,,,,,,6.092572,46.263891
2025-3184,2025-04-14,000001,Vente,385000,29,,CHE DE LA SOURCE,0111,01280,01313,Prévessin-Moëns,01,,,01313251BD0374,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.092572,46.263891
2025-3184,2025-04-14,000001,Vente,385000,29,,CHE DE LA SOURCE,0111,01280,01313,Prévessin-Moëns,01,,,01313251BD0374,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.092572,46.263891
2025-3241,2025-03-31,000001,Vente,624900,51,,RUE DU MESNIL,0071,01280,01313,Prévessin-Moëns,01,,,01313000AB0177,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,306,6.067458,46.280538
2025-3307,2025-03-28,000001,Vente,650000,160,,CHE DE BARGOUGNY,0015,01280,01313,Prévessin-Moëns,01,,,01313251BK0027,,,11,103.81,,,,,,,,,1,1,Maison,105,4,,,,,,6.088896,46.256146
2025-3307,2025-03-28,000001,Vente,650000,114,,CHE DE BARGOUGNY,0015,01280,01313,Prévessin-Moëns,01,,,01313251BK0027,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.088896,46.256146
2025-3307,2025-03-28,000001,Vente,650000,114,,CHE DE BARGOUGNY,0015,01280,01313,Prévessin-Moëns,01,,,01313251BK0029,,,,,,,,,,,,,0,,,,,S,sols,,,55,6.089033,46.256203
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,2,Appartement,128,4,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,2,Appartement,170,5,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3393,2025-04-03,000001,Vente,850000,232,,ALL SUR SERVETTE,0735,01280,01313,Prévessin-Moëns,01,,,01313000AH0188,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910,6.07289,46.258189
2025-3402,2025-04-14,000001,Vente,499000,247,,CHE DE PRE DE PLANCHE,0088,01280,01313,Prévessin-Moëns,01,,,01313000AN0139,,,106,,37,78.3,,,,,,,2,1,Maison,77,4,,,,,,6.079956,46.250126
2025-3421,2025-04-16,000001,Vente,505000,,,PRE DE PLANCHE,B031,01280,01313,Prévessin-Moëns,01,,,01313000AM0269,,,,,,,,,,,,,0,,,,,S,sols,,,853,6.080703,46.248752
2025-3421,2025-04-16,000001,Vente,505000,,,PRE DE PLANCHE,B031,01280,01313,Prévessin-Moëns,01,,,01313000AM0272,,,,,,,,,,,,,0,,,,,S,sols,,,108,6.080649,46.248955
2025-3525,2025-04-09,000001,Vente,500000,24,,IMP DES GRANDS CHENES,0454,01280,01313,Prévessin-Moëns,01,,,01313251BI0112,,,4,96.98,,,,,,,,,1,1,Maison,86,3,,,,,,6.09143,46.25377
2025-3543,2025-04-15,000001,Vente,400740,148,,CHE DES HERISSONS,0057,01280,01313,Prévessin-Moëns,01,,,01313000AP0151,,,51,60.4,,,,,,,,,1,2,Appartement,60,3,,,,,,6.074107,46.248355
2025-3543,2025-04-15,000001,Vente,400740,148,,CHE DES HERISSONS,0057,01280,01313,Prévessin-Moëns,01,,,01313000AP0151,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.074107,46.248355
2025-3543,2025-04-15,000001,Vente,400740,148,,CHE DES HERISSONS,0057,01280,01313,Prévessin-Moëns,01,,,01313000AP0151,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.074107,46.248355
2025-3636,2025-04-18,000001,Vente,391000,29,,CHE DE LA SOURCE,0111,01280,01313,Prévessin-Moëns,01,,,01313251BD0374,,,28,97.9,,,,,,,,,1,2,Appartement,102,3,,,,,,6.092572,46.263891
2025-3710,2025-04-28,000001,Vente,525000,675,,RTE BELLEVUE,0018,01280,01313,Prévessin-Moëns,01,,,01313000AE0073,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,902,6.080944,46.26057
2025-3710,2025-04-28,000001,Vente,525000,,,RTE BELLEVUE,0018,01280,01313,Prévessin-Moëns,01,,,01313000AE0075,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,252,6.081206,46.260547
2025-3735,2025-04-16,000001,Vente,725000,20,,CHE JACOB,0051,01280,01313,Prévessin-Moëns,01,,,01313000AN0269,,,32,104.45,75,,,,,,,,2,3,Dépendance,,0,,,,,,6.079517,46.249056
2025-3735,2025-04-16,000001,Vente,725000,20,,CHE JACOB,0051,01280,01313,Prévessin-Moëns,01,,,01313000AN0269,,,32,104.45,75,,,,,,,,2,2,Appartement,104,4,,,,,,6.079517,46.249056
2025-3735,2025-04-16,000001,Vente,725000,20,,CHE JACOB,0051,01280,01313,Prévessin-Moëns,01,,,01313000AN0269,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.079517,46.249056
2025-3776,2025-04-15,000001,Vente,430000,148,,CHE DES HERISSONS,0057,01280,01313,Prévessin-Moëns,01,,,01313000AP0151,,,57,70.18,,,,,,,,,1,2,Appartement,70,3,,,,,,6.074107,46.248355
2025-3776,2025-04-15,000001,Vente,430000,148,,CHE DES HERISSONS,0057,01280,01313,Prévessin-Moëns,01,,,01313000AP0151,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.074107,46.248355
2025-3875,2025-04-04,000001,Vente,410000,45,,IMP DES PLATANES,0086,01280,01313,Prévessin-Moëns,01,,,01313000AO0124,,,112,60.96,62,,,,,,,,2,2,Appartement,60,3,,,,,,6.076887,46.248588
2025-3875,2025-04-04,000001,Vente,410000,45,,IMP DES PLATANES,0086,01280,01313,Prévessin-Moëns,01,,,01313000AO0124,,,112,60.96,62,,,,,,,,2,3,Dépendance,,0,,,,,,6.076887,46.248588
2025-3875,2025-04-04,000001,Vente,410000,45,,IMP DES PLATANES,0086,01280,01313,Prévessin-Moëns,01,,,01313000AO0124,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.076887,46.248588
2025-3899,2025-04-26,000001,Vente,330000,135,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0189,,,158,69.84,78,,,,,,,,2,2,Appartement,69,3,,,,,,6.079029,46.252861
2025-3899,2025-04-26,000001,Vente,330000,135,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0189,,,158,69.84,78,,,,,,,,2,3,Dépendance,,0,,,,,,6.079029,46.252861
2025-3926,2025-04-23,000001,Vente,195226,357,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,7,,,,,,,,,,1,2,Appartement,30,1,,,,,,6.072486,46.265785
2025-3926,2025-04-23,000001,Vente,195226,357,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072486,46.265785
2025-4056,2025-04-25,000001,Vente,510000,129,,CHE DU MAIL,0053,01280,01313,Prévessin-Moëns,01,,,01313000AP0141,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071539,46.251416
2025-4056,2025-04-25,000001,Vente,510000,129,,CHE DU MAIL,0053,01280,01313,Prévessin-Moëns,01,,,01313000AP0141,,,137,90.25,,,,,,,,,1,2,Appartement,90,4,,,,,,6.071539,46.251416
2025-4070,2025-04-30,000001,Vente,670000,,,LES COMBES,B016,01280,01313,Prévessin-Moëns,01,,,01313000AB0019,,,,,,,,,,,,,0,,,,,S,sols,,,115,6.069662,46.280525
2025-4070,2025-04-30,000001,Vente,670000,207,A,RTE DE VILLARD,0120,01280,01313,Prévessin-Moëns,01,,,01313000AB0020,,,2,,,,,,,,,,1,1,Maison,128,5,,,,,,6.069516,46.280783
2025-4070,2025-04-30,000001,Vente,670000,,,LES COMBES,B016,01280,01313,Prévessin-Moëns,01,,,01313000AB0068,,,,,,,,,,,,,0,,,,,S,sols,,,140,6.069925,46.280638
2025-4256,2025-05-06,000001,Vente,400000,61,,CHE DE LA FRUITIERE,0042,01280,01313,Prévessin-Moëns,01,,,01313000AI0001,,,54,81.43,66,,,,,,,,2,3,Dépendance,,0,,,,,,6.077829,46.255115
2025-4256,2025-05-06,000001,Vente,400000,61,,CHE DE LA FRUITIERE,0042,01280,01313,Prévessin-Moëns,01,,,01313000AI0001,,,54,81.43,66,,,,,,,,2,2,Appartement,82,3,,,,,,6.077829,46.255115
2025-4256,2025-05-06,000001,Vente,400000,61,,CHE DE LA FRUITIERE,0042,01280,01313,Prévessin-Moëns,01,,,01313000AI0001,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.077829,46.255115
2025-4277,2025-04-29,000001,Vente,22000,32,,MAIL DU NEUTRINO,0077,01280,01313,Prévessin-Moëns,01,,,01313000AP0075,,,205,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071661,46.250459
2025-4280,2025-05-07,000001,Vente,310000,247,,CHE DE PRE DE PLANCHE,0088,01280,01313,Prévessin-Moëns,01,,,01313000AN0139,,,124,,20,62.39,,,,,,,2,1,Maison,59,3,,,,,,6.079956,46.250126
2025-4343,2025-05-19,000001,Vente,400000,29,,CHE DE LA SOURCE,0111,01280,01313,Prévessin-Moëns,01,,,01313251BD0374,,,26,112.28,,,,,,,,,1,2,Appartement,41,1,,,,,,6.092572,46.263891
2025-4449,2025-05-12,000001,Vente en l'état futur d'achèvement,309500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,32,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-4449,2025-05-12,000001,Vente en l'état futur d'achèvement,309500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,65,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-4695,2025-04-30,000001,Vente,290000,520,,CHE DE MAGNY,0052,01280,01313,Prévessin-Moëns,01,,,01313251BI0078,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.092305,46.254474
2025-4695,2025-04-30,000001,Vente,290000,520,,CHE DE MAGNY,0052,01280,01313,Prévessin-Moëns,01,,,01313251BI0078,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.092305,46.254474
2025-4695,2025-04-30,000001,Vente,290000,520,,CHE DE MAGNY,0052,01280,01313,Prévessin-Moëns,01,,,01313251BI0078,,,45,,5,,,,,,,,2,2,Appartement,57,3,,,,,,6.092305,46.254474
2025-4695,2025-04-30,000001,Vente,290000,520,,CHE DE MAGNY,0052,01280,01313,Prévessin-Moëns,01,,,01313251BI0078,,,45,,5,,,,,,,,2,3,Dépendance,,0,,,,,,6.092305,46.254474
2025-4761,2025-05-26,000001,Vente en l'état futur d'achèvement,391500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,93,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-4761,2025-05-26,000001,Vente en l'état futur d'achèvement,391500,,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0078,,,6,,,,,,,,,,1,,,,,,,,,,6.067046,46.254102
2025-4795,2025-05-07,000001,Vente,245000,248,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,193,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-4795,2025-05-07,000001,Vente,245000,248,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,54,,,,,,,,,,1,2,Appartement,45,2,,,,,,6.068872,46.255802
2025-4798,2025-05-13,000001,Vente,715200,297,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072486,46.265785
2025-4798,2025-05-13,000001,Vente,715200,297,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,103,,93,127.68,,,,,,,2,3,Dépendance,,0,,,,,,6.072486,46.265785
2025-4798,2025-05-13,000001,Vente,715200,297,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072486,46.265785
2025-4798,2025-05-13,000001,Vente,715200,297,,RTE DE VESEGNIN,0118,01280,01313,Prévessin-Moëns,01,,,01313000AE0063,,,103,,93,127.68,,,,,,,2,2,Appartement,137,5,,,,,,6.072486,46.265785
2025-4832,2025-05-21,000001,Vente,775000,1,,ALL DES CHENES,0395,01280,01313,Prévessin-Moëns,01,,,01313000AI0263,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,542,6.079214,46.258178
2025-4832,2025-05-21,000001,Vente,775000,1,,ALL DES CHENES,0395,01280,01313,Prévessin-Moëns,01,,,01313000AI0263,,,,,,,,,,,,,0,1,Maison,152,6,S,sols,,,542,6.079214,46.258178
2025-4887,2025-05-12,000001,Vente,600000,329,,RTE DE SEGNY,0105,01280,01313,Prévessin-Moëns,01,,,01313000AA0029,,,1,133.95,,,,,,,,,1,1,Maison,121,5,,,,,,6.068077,46.282084
2025-4892,2025-05-12,000001,Vente,270000,117,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0189,,,143,44.1,20,,70,,,,,,3,3,Dépendance,,0,,,,,,6.079029,46.252861
2025-4892,2025-05-12,000001,Vente,270000,117,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0189,,,143,44.1,20,,70,,,,,,3,3,Dépendance,,0,,,,,,6.079029,46.252861
2025-4892,2025-05-12,000001,Vente,270000,117,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0189,,,143,44.1,20,,70,,,,,,3,2,Appartement,44,2,,,,,,6.079029,46.252861
2025-4959,2025-03-14,000002,Vente,3000,,,RTE DE SAINT GENIS,0103,01280,01313,Prévessin-Moëns,01,,,01313000AW0100,,,,,,,,,,,,,0,,,,,S,sols,,,12,6.067143,46.254807
2025-5037,2025-05-26,000001,Vente,627000,42,,CHE ROUSSEAU,0710,01280,01313,Prévessin-Moëns,01,,,01313251BH0124,,,18,135.6,3,,,,,,,,2,1,Maison,143,5,,,,,,6.093231,46.257895
2025-5037,2025-05-26,000001,Vente,627000,42,,CHE ROUSSEAU,0710,01280,01313,Prévessin-Moëns,01,,,01313251BH0124,,,18,135.6,3,,,,,,,,2,3,Dépendance,,0,,,,,,6.093231,46.257895
2025-5037,2025-05-26,000001,Vente,627000,42,,CHE ROUSSEAU,0710,01280,01313,Prévessin-Moëns,01,,,01313251BH0124,,,18,135.6,3,,,,,,,,2,3,Dépendance,,0,,,,,,6.093231,46.257895
2025-5110,2025-06-05,000001,Vente,15000,85,,IMP DES PLATANES,0086,01280,01313,Prévessin-Moëns,01,,,01313000AO0124,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.076887,46.248588
2025-5194,2025-05-23,000001,Vente,425000,80,,IMP DE LA BORNE MILLIAIRE,0355,01280,01313,Prévessin-Moëns,01,,,01313000AM0264,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.082742,46.251222
2025-5194,2025-05-23,000001,Vente,425000,80,,IMP DE LA BORNE MILLIAIRE,0355,01280,01313,Prévessin-Moëns,01,,,01313000AM0264,,,37,84.02,,,,,,,,,1,2,Appartement,100,4,,,,,,6.082742,46.251222
2025-5194,2025-05-23,000001,Vente,425000,80,,IMP DE LA BORNE MILLIAIRE,0355,01280,01313,Prévessin-Moëns,01,,,01313000AM0264,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.082742,46.251222
2025-5379,2025-06-06,000001,Vente,390000,709,,RTE DES ALPES,0007,01280,01313,Prévessin-Moëns,01,,,01313251BL0291,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,650,6.091681,46.261517
2025-5457,2025-06-19,000001,Vente,330000,247,,CHE DE PRE DE PLANCHE,0088,01280,01313,Prévessin-Moëns,01,,,01313000AN0139,,,128,,78,64,,,,,,,2,1,Maison,61,3,,,,,,6.079956,46.250126
2025-5499,2025-06-06,000001,Vente,820000,,,RAVOIRE,B037,01280,01313,Prévessin-Moëns,01,,,01313000AI0134,,,,,,,,,,,,,0,,,,,S,sols,,,520,6.080487,46.255154
2025-5499,2025-06-06,000001,Vente,820000,,,RAVOIRE,B037,01280,01313,Prévessin-Moëns,01,,,01313000AI0136,,,,,,,,,,,,,0,,,,,S,sols,,,382,6.081053,46.255399
2025-5499,2025-06-06,000001,Vente,820000,,,RAVOIRE,B037,01280,01313,Prévessin-Moëns,01,,,01313000AI0142,,,,,,,,,,,,,0,,,,,S,sols,,,2073,6.080176,46.255977
2025-5499,2025-06-06,000001,Vente,820000,,,RAVOIRE,B037,01280,01313,Prévessin-Moëns,01,,,01313000AI0143,,,,,,,,,,,,,0,,,,,S,sols,,,51,6.079714,46.25621
2025-5499,2025-06-06,000001,Vente,820000,124,,CHE DE LA RAVOIRE,0097,01280,01313,Prévessin-Moëns,01,,,01313000AI0149,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,338,6.080199,46.255413
2025-5499,2025-06-06,000001,Vente,820000,124,,CHE DE LA RAVOIRE,0097,01280,01313,Prévessin-Moëns,01,,,01313000AI0149,,,,,,,,,,,,,0,1,Maison,116,5,AG,terrains d'agrément,,,683,6.080199,46.255413
2025-5499,2025-06-06,000001,Vente,820000,124,,CHE DE LA RAVOIRE,0097,01280,01313,Prévessin-Moëns,01,,,01313000AI0149,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,683,6.080199,46.255413
2025-5499,2025-06-06,000001,Vente,820000,124,,CHE DE LA RAVOIRE,0097,01280,01313,Prévessin-Moëns,01,,,01313000AI0149,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,338,6.080199,46.255413
2025-5537,2025-06-16,000001,Vente,1,709,,RTE DES ALPES,0007,01280,01313,Prévessin-Moëns,01,,,01313251BL0290,,,,,,,,,,,,,0,,,,,S,sols,,,5,6.092231,46.260947
2025-5596,2025-06-02,000001,Vente,369070,176,,MAIL DU NEUTRINO,0077,01280,01313,Prévessin-Moëns,01,,,01313000AP0075,,,707,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071661,46.250459
2025-5596,2025-06-02,000001,Vente,369070,32,,MAIL DU NEUTRINO,0077,01280,01313,Prévessin-Moëns,01,,,01313000AP0075,,,858,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071661,46.250459
2025-5596,2025-06-02,000001,Vente,369070,176,,MAIL DU NEUTRINO,0077,01280,01313,Prévessin-Moëns,01,,,01313000AP0075,,,601,70.72,,,,,,,,,1,2,Appartement,70,3,,,,,,6.071661,46.250459
2025-5710,2025-06-26,000001,Vente,338300,104,,CHE DU COLOMBY,0415,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,103,,291,,,,,,,,2,2,Appartement,71,3,,,,,,6.068872,46.255802
2025-5710,2025-06-26,000001,Vente,338300,104,,CHE DU COLOMBY,0415,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,269,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-5710,2025-06-26,000001,Vente,338300,,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,405,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-5710,2025-06-26,000001,Vente,338300,104,,CHE DU COLOMBY,0415,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,103,,291,,,,,,,,2,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-5972,2025-06-13,000001,Vente,446000,86,,IMP DU JORAN,0515,01280,01313,Prévessin-Moëns,01,,,01313000AX0091,,,58,84.25,72,,,,,,,,2,3,Dépendance,,0,,,,,,6.069342,46.256327
2025-5972,2025-06-13,000001,Vente,446000,86,,IMP DU JORAN,0515,01280,01313,Prévessin-Moëns,01,,,01313000AX0091,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069342,46.256327
2025-5972,2025-06-13,000001,Vente,446000,86,,IMP DU JORAN,0515,01280,01313,Prévessin-Moëns,01,,,01313000AX0091,,,58,84.25,72,,,,,,,,2,2,Appartement,85,4,,,,,,6.069342,46.256327
2025-5972,2025-06-13,000001,Vente,446000,86,,IMP DU JORAN,0515,01280,01313,Prévessin-Moëns,01,,,01313000AX0091,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069342,46.256327
2025-6453,2025-06-24,000001,Vente,619000,,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,369,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-6453,2025-06-24,000001,Vente,619000,246,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,187,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068872,46.255802
2025-6453,2025-06-24,000001,Vente,619000,246,,RUE DE CHANTEPIE,0016,01280,01313,Prévessin-Moëns,01,,,01313000AY0037,,,24,127.5,,,,,,,,,1,2,Appartement,123,5,,,,,,6.068872,46.255802
2025-6519,2025-07-04,000001,Vente,475904.25,221,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0236,,,63,87.44,98,,,,,,,,2,3,Dépendance,,0,,,,,,6.076858,46.252472
2025-6519,2025-07-04,000001,Vente,475904.25,221,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0236,,,63,87.44,98,,,,,,,,2,2,Appartement,87,4,,,,,,6.076858,46.252472
2025-6519,2025-07-04,000001,Vente,475904.25,221,,RUE DE CHAPEAUROUGE,0023,01280,01313,Prévessin-Moëns,01,,,01313000AN0236,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.076858,46.252472
2025-6704,2025-06-27,000001,Vente,1010600,41,,RUE DU PRIEURE,0092,01280,01313,Prévessin-Moëns,01,,,01313000AN0028,,,,,,,,,,,,,0,1,Maison,132,3,AG,terrains d'agrément,,,564,6.083312,46.252142
2025-6704,2025-06-27,000001,Vente,1010600,41,,RUE DU PRIEURE,0092,01280,01313,Prévessin-Moëns,01,,,01313000AN0028,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,560,6.083312,46.252142
2025-6704,2025-06-27,000001,Vente,1010600,41,,RUE DU PRIEURE,0092,01280,01313,Prévessin-Moëns,01,,,01313000AN0028,,,,,,,,,,,,,0,1,Maison,132,3,S,sols,,,560,6.083312,46.252142
2025-6704,2025-06-27,000001,Vente,1010600,41,,RUE DU PRIEURE,0092,01280,01313,Prévessin-Moëns,01,,,01313000AN0028,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,564,6.083312,46.252142
2025-6769,2025-07-15,000001,Vente,3600000,,,LES ACCULATS,B001,01280,01313,Prévessin-Moëns,01,,,01313000AX0146,,,,,,,,,,,,,0,,,,,P,prés,,,4900,6.071815,46.256147
2025-7003,2025-07-25,000001,Vente,66000,131,,IMP DU MANDEMENT,0058,01280,01313,Prévessin-Moëns,01,,,01313000AW0031,,,270,,54,20.88,,,,,,,2,4,Local industriel. commercial ou assimilé,25,0,,,,,,6.067232,46.253549
2025-7425,2025-07-28,000001,Vente,482000,86,,IMP DU JORAN,0515,01280,01313,Prévessin-Moëns,01,,,01313000AX0091,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069342,46.256327
